Label	slice	Saturated	Kilo-Sec	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_err_T1	rel_flux_err_C2	rel_flux_SNR_T1	rel_flux_SNR_C2	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2
HD113414BessellV3526_cal.fits	1535	0	27.6314976	60060.78136	2460060.781	2460060.781	2460060.787	2460060.7877620	1.437796	43.992097	NaN	15	13.060836	-16.336575	9.108335	12	24	35	2.948291	0	0.004322	0	682.112833	0	623130.1822	789.416012	1029.088695	1022.2335	1029.588695	1026.2665	1837169.04	452.389342	1355.439573	1355.404605	16603.14648	4061.035194	-5271.277638	1767	8.619944	10.639619	10.250064	11.029173	281.265207	0.993732	1763.869292	1627.786408	1764.369292	420.713592	623130.1822	789.416012	789.355895	2277.496338	1377.420121	-5348.025734	9.596726	10.95712	10.635385	11.278855	282.417317	0.99582
HD113414BessellV3527_cal.fits	1536	0	27.64903679	60060.78156	2460060.782	2460060.781	2460060.787	2460060.7879650	1.439427	43.929142	NaN	15	13.060836	-16.336575	8.569065	12	24	35	2.931971	0	0.004307	0	680.72871	0	621479.3793	788.370109	1029.942485	1022.574147	1030.442485	1025.925853	1822159.652	452.389342	1349.891805	1349.856074	17375.64648	4027.857163	-5273.740621	1665	8.245598	10.473289	10.191073	10.755505	270.534996	0.997099	1764.555587	1627.956725	1765.055587	420.543275	621479.3793	788.370109	788.309161	1869.8479	1373.771045	-5349.428084	8.892533	10.796695	10.485674	11.107717	273.47443	0.996637
HD113414BessellV3528_cal.fits	1537	0	27.66657599	60060.78176	2460060.782	2460060.782	2460060.787	2460060.7881680	1.441058	43.86639	NaN	15	13.060836	-16.336575	9.047623	12	24	35	2.954261	0	0.00436	0	677.593001	0	614585.4962	783.985355	1030.617131	1022.279879	1031.117131	1026.220121	1815645.803	452.389342	1347.476845	1347.44119	14788.80078	4013.458394	-5272.967462	1752	8.988659	10.94464	10.738905	11.150375	276.511352	0.998512	1765.434984	1627.792438	1765.934984	420.707562	614585.4962	783.985355	783.924715	1072.313354	1358.532218	-5347.733698	9.106588	11.25084	11.097848	11.403832	280.638802	0.999148
HD113414BessellV3529_cal.fits	1538	0	27.68411518	60060.78196	2460060.782	2460060.782	2460060.788	2460060.7883710	1.442703	43.80331	NaN	15	13.060836	-16.336575	9.820394	12	24	35	2.968188	0	0.004444	0	667.833904	0	596302.8155	772.237523	1030.378121	1022.272134	1030.878121	1026.227866	1769938.626	452.389342	1330.408326	1330.372482	10798.38477	3912.423351	-5269.45804	1677	9.922441	11.791095	11.800805	11.781384	40.92208	0.999865	1764.99004	1627.73151	1765.49004	420.76849	596302.8155	772.237523	772.175396	42.093628	1318.11862	-5345.088722	9.718348	12.024647	12.109426	11.939868	22.311814	0.999608
HD113414BessellV3530_cal.fits	1539	0	27.70156799	60060.78217	2460060.782	2460060.782	2460060.788	2460060.7885730	1.444348	43.74047	NaN	15	13.060836	-16.336575	9.078572	12	24	35	2.946344	0	0.004371	0	674.075674	0	608635.3687	780.181481	1030.740946	1022.928287	1031.240946	1025.571713	1793249.212	452.389342	1339.140448	1339.104658	14423.17188	3963.951061	-5271.722135	1711	8.795358	11.054216	10.802963	11.305469	73.964846	0.997125	1765.316508	1628.484874	1765.816508	420.015126	608635.3687	780.181481	780.120246	813.764893	1345.379548	-5346.728821	9.361787	11.254348	11.092276	11.41642	75.384906	0.998911
HD113414BessellV3531_cal.fits	1540	0	27.71902076	60060.78237	2460060.782	2460060.782	2460060.788	2460060.7887750	1.445994	43.677779	NaN	15	13.060836	-16.336575	9.541991	12	24	35	2.953641	0	0.004369	0	675.987025	0	611708.7499	782.148871	1028.958997	1022.868077	1029.458997	1025.631923	1806767.834	452.389342	1344.178517	1344.14277	13826.82617	3993.833775	-5272.454076	1656	9.45578	11.100891	10.734286	11.467497	84.613844	0.995489	1763.725744	1628.326473	1764.225744	420.173527	611708.7499	782.148871	782.087366	1243.65686	1352.173212	-5348.653261	9.628203	11.283287	11.029314	11.53726	277.928121	0.997812
HD113414BessellV3532_cal.fits	1541	0	27.73656	60060.78257	2460060.783	2460060.782	2460060.788	2460060.7889780	1.447647	43.615029	NaN	15	13.060836	-16.336575	9.131334	12	24	35	2.961422	0	0.004365	0	678.371082	0	615621.0702	784.645625	1028.630445	1023.538121	1029.130445	1024.961879	1823113.746	452.389342	1350.244917	1350.209671	18062.58594	4029.966173	-5271.583459	1726	8.961071	10.809393	10.343454	11.275331	82.896611	0.992121	1763.325384	1629.105063	1763.825384	419.394937	615621.0702	784.645625	784.58485	2129.986816	1360.821339	-5346.306576	9.301596	11.123116	10.692005	11.554228	82.851133	0.99362
HD113414BessellV3533_cal.fits	1542	0	27.75401277	60060.78277	2460060.783	2460060.783	2460060.788	2460060.7891800	1.449308	43.552157	NaN	15	13.060836	-16.336575	9.374382	12	24	35	2.961501	0	0.004424	0	669.467035	0	599563.4389	774.345679	1021.68766	1021.644481	1022.18766	1026.855519	1775607.493	452.389342	1332.537276	1332.50118	13950.65332	3924.954299	-5272.553011	1708	8.986549	11.199328	10.904556	11.4941	74.457698	0.996227	1756.254117	1627.049041	1756.754117	421.450959	599563.4389	774.345679	774.28396	601.567139	1325.326181	-5346.40983	9.762215	11.508525	11.239164	11.777887	73.362823	0.996869
HD113414BessellV3534_cal.fits	1543	0	27.77146558	60060.78297	2460060.783	2460060.783	2460060.789	2460060.7893820	1.450969	43.489524	NaN	15	13.060836	-16.336575	9.874181	12	24	35	2.941465	0	0.004405	0	667.792867	0	597594.0427	773.07273	1022.0961	1021.422602	1022.5961	1027.077398	1757802.181	452.389342	1325.83952	1325.803127	11231.33301	3885.595919	-5270.556023	1777	9.966603	11.64885	11.423023	11.874678	61.515367	0.994944	1756.779317	1626.921254	1757.279317	421.578746	597594.0427	773.07273	773.011412	31.871107	1320.972859	-5345.798368	9.781758	11.824617	11.645144	12.00409	59.670828	0.996164
HD113414BessellV3535_cal.fits	1544	0	27.78900477	60060.78318	2460060.783	2460060.783	2460060.789	2460060.7895850	1.452641	43.426692	NaN	15	13.060836	-16.336575	9.646952	12	24	35	2.944866	0	0.004396	0	669.92031	0	601231.654	775.422185	1022.006073	1021.139345	1022.506073	1027.360655	1770546.51	452.389342	1330.6369	1330.600789	12489.95508	3913.76707	-5275.174933	1688	9.38504	11.554974	11.12425	11.985697	82.655567	0.994077	1756.813541	1626.685601	1757.313541	421.814399	601231.654	775.422185	775.360398	293.301178	1329.013745	-5345.967494	9.908864	11.776365	11.390104	12.162625	79.412669	0.995062
HD113414BessellV3536_cal.fits	1545	0	27.80645759	60060.78338	2460060.783	2460060.783	2460060.789	2460060.7897870	1.454315	43.363957	NaN	15	13.060836	-16.336575	10.059527	12	24	35	2.954342	0	0.004379	0	674.610408	0	609183.2347	780.532565	1023.70174	1022.034951	1024.20174	1026.465049	1799735.45	452.389342	1341.559981	1341.524401	13258.88965	3978.288793	-5273.964377	1698	9.922512	11.25188	10.944283	11.559477	63.434043	0.991708	1758.577964	1627.515511	1759.077964	420.984489	609183.2347	780.532565	780.47126	548.783081	1346.590598	-5345.087379	10.196543	11.470017	11.315859	11.624175	54.194615	0.992742
HD113414BessellV3537_cal.fits	1546	0	27.82399678	60060.78358	2460060.784	2460060.783	2460060.789	2460060.7899900	1.456007	43.300804	NaN	15	13.060836	-16.336575	10.629126	12	24	35	2.939605	0	0.004369	0	672.768887	0	606630.0686	778.895204	1024.338017	1021.859313	1024.838017	1026.640687	1783252.927	452.389342	1335.402971	1335.366901	11317.87891	3941.854417	-5273.418364	1729	10.986418	11.473307	11.565961	11.380653	37.88291	0.995686	1758.993536	1627.299151	1759.493536	421.200849	606630.0686	778.895204	778.834002	485.040619	1340.946862	-5345.145703	10.271834	11.754741	11.947267	11.562215	32.681689	0.993828
HD113414BessellV3538_cal.fits	1547	0	27.84144959	60060.78379	2460060.784	2460060.784	2460060.789	2460060.7901920	1.457695	43.237984	NaN	15	13.060836	-16.336575	10.096669	12	24	35	2.948774	0	0.004389	0	671.847434	0	604492.0011	777.521366	1024.446647	1022.29718	1024.946647	1026.20282	1782510.052	452.389342	1335.124715	1335.088799	12092.49609	3940.212303	-5270.808274	1764	10.059361	11.412797	11.216484	11.60911	67.891671	0.997697	1759.161682	1627.664553	1759.661682	420.835447	604492.0011	777.521366	777.460308	441.217651	1336.220695	-5345.892455	10.133978	11.676953	11.540108	11.813797	60.0589	0.997819
HD113414BessellV3539_cal.fits	1548	0	27.85898878	60060.78399	2460060.784	2460060.784	2460060.79	2460060.7903950	1.459388	43.175207	NaN	15	13.060836	-16.336575	10.550939	12	24	35	2.95898	0	0.004367	0	677.605114	0	614359.7363	783.841501	1024.24603	1022.10607	1024.74603	1026.39393	1817878.391	452.389342	1348.305007	1348.269406	13051.15625	4018.393498	-5276.216152	1713	10.598261	11.064338	10.689921	11.438755	78.507958	0.994608	1759.085881	1627.653199	1759.585881	420.846801	614359.7363	783.841501	783.780567	170.440582	1358.033179	-5346.016718	10.503617	11.372623	11.023471	11.721775	74.856892	0.994953
HD113414BessellV3540_cal.fits	1549	0	27.87644159	60060.78419	2460060.784	2460060.784	2460060.79	2460060.7905970	1.461086	43.112439	NaN	15	13.060836	-16.336575	7.862701	12	24	35	2.952223	0	0.004323	0	682.947985	0	624446.7103	790.249844	1025.567278	1022.272337	1026.067278	1026.227663	1843505.836	452.389342	1357.775243	1357.740057	19479.42383	4075.042589	-5274.465912	1656	7.663441	10.502476	10.266556	10.738396	74.716986	0.99728	1760.231338	1627.809314	1760.731338	420.690686	624446.7103	790.249844	790.18897	2364.234863	1380.330287	-5349.143108	8.061961	10.743009	10.560445	10.925572	68.085207	0.997782
HD113414BessellV3541_cal.fits	1550	0	27.89398079	60060.78439	2460060.784	2460060.784	2460060.79	2460060.7908000	1.462801	43.049272	NaN	15	13.060836	-16.336575	6.831296	12	24	35	2.941162	0	0.004326	0	679.932349	0	619533.0899	787.134439	1026.577828	1022.081874	1027.077828	1026.418126	1822146.891	452.389342	1349.886822	1349.851604	22222.56445	4027.828955	-5275.220552	1753	6.696844	10.496308	10.205055	10.787562	69.109113	0.99447	1761.240539	1627.58282	1761.740539	420.91718	619533.0899	787.134439	787.074049	3764.858887	1369.468801	-5347.894633	6.965747	10.707691	10.433915	10.981466	67.482942	0.994771
HD113414BessellV3542_cal.fits	1551	0	27.9114336	60060.7846	2460060.785	2460060.785	2460060.79	2460060.7910020	1.464511	42.986478	NaN	15	13.060836	-16.336575	8.205126	12	24	35	2.947133	0	0.004299	0	685.585543	0	629553.7256	793.474367	1028.596073	1023.045181	1029.096073	1025.454819	1855378.767	452.389342	1362.140474	1362.105306	22476.53906	4101.287529	-5272.986383	1699	7.750257	10.243981	9.678933	10.80903	81.012868	0.98663	1763.342637	1628.581162	1763.842637	419.918838	629553.7256	793.474367	793.414069	3638.145264	1391.619269	-5348.46487	8.659994	10.544465	10.005409	11.08352	80.123629	0.98826
HD113414BessellV3543_cal.fits	1552	0	27.92897279	60060.7848	2460060.785	2460060.785	2460060.79	2460060.7912050	1.466228	42.923654	NaN	15	13.060836	-16.336575	8.761038	12	24	35	2.956955	0	0.004344	0	680.716905	0	620122.0449	787.50839	1030.900901	1022.705859	1031.400901	1025.794141	1833672.721	452.389342	1354.149432	1354.114012	16777.79492	4053.306632	-5272.795122	1774	8.557235	10.650584	10.292623	11.008545	74.771282	0.993933	1765.687	1628.26908	1766.187	420.23092	620122.0449	787.50839	787.448176	1979.27063	1370.770677	-5349.882956	8.964842	10.95125	10.679075	11.223425	77.426037	0.996988
HD113414BessellV3544_cal.fits	1553	0	27.94642556	60060.785	2460060.785	2460060.785	2460060.791	2460060.7914070	1.46795	42.860863	NaN	15	13.060836	-16.336575	7.477014	12	24	35	2.950064	0	0.004295	0	686.915151	0	631838.5258	794.91264	1032.146829	1023.030238	1032.646829	1025.469762	1863964.32	452.389342	1365.288222	1365.253352	26752.27148	4120.265769	-5273.930701	1745	6.798147	9.730932	9.106624	10.355239	270.18528	0.98367	1766.724569	1628.514215	1767.224569	419.985785	631838.5258	794.91264	794.852785	4363.171875	1396.669786	-5350.716684	8.155881	10.090849	9.481527	10.700171	88.000519	0.98545
HD113414BessellV3545_cal.fits	1554	0	27.96387838	60060.7852	2460060.785	2460060.785	2460060.791	2460060.7916090	1.469681	42.797926	NaN	15	13.060836	-16.336575	7.983817	12	24	35	2.962959	0	0.004346	0	681.748687	0	621684.8862	788.50022	1031.875579	1022.860859	1032.375579	1025.639141	1842026.845	452.389342	1357.230449	1357.195343	24006.80078	4071.773301	-5273.539431	1722	7.521033	10.100798	9.491757	10.709838	89.757327	0.985562	1766.584791	1628.221884	1767.084791	420.278116	621684.8862	788.50022	788.439712	3242.662109	1374.225315	-5347.809175	8.446601	10.401297	9.847296	10.955298	86.237439	0.98852
